glucose_uptake,oxygen_uptake,ammonia_uptake,phosphate_uptake,EX_nh4_e_flux,EX_pi_e_flux,Biomass_Ecoli_core_flux
3.84,7.42,3.42,3.54,-1.4233284651128137,-0.9602403214147777,0.2610270806031423
7.82,20.78,1.42,3.47,-1.42,-0.9579947916667316,0.2604166666666692
1.44,12.82,3.1,0.89,-0.4867784246649462,-0.32840225036952736,0.08927127799753269
0.86,4.95,2.16,4.45,-0.19287943165981197,-0.13012499362656016,0.035372548353105195
5.37,18.74,0.95,0.62,-0.95,-0.62,0.16853779867888513
2.47,7.92,2.79,4.42,-1.001602839570144,-0.6757255659343168,0.18368596676389093
4.32,13.02,0.12,0.26,-0.12,-0.08095730633804185,0.022007042253521306
0.93,17.5,2.48,1.05,-0.2283565042999425,-0.15405939560743118,0.04187876032496012
5.97,13.66,0.54,3.24,-0.54,-0.364307878521117,0.09903169014084516
7.69,7.24,3.47,1.08,-3.47,-1.08,0.293581971892245
7.59,22.8,2.27,1.3,-2.27,-1.3,0.3533857069073381
4.05,6.33,0.11,3.29,-0.11,-0.07421086414318519,0.020173122065727744
0.52,5.34,3.64,3.36,-0.02056222169346363,-0.013872184005234869,0.003770947346952637
0.83,16.54,4.66,0.47,-0.17767497195689871,-0.11986739277762587,0.03258417179373877
4.22,18.26,3.37,1.21,-1.7935379345964535,-1.21,0.3289205425829764
1.71,19.63,4.79,3.86,-0.6217323975041735,-0.4194481680418473,0.11402075951881105
9.64,15.16,4.65,3.48,-3.844127298780361,-2.593418261081104,0.7049822657681123
9.1,4.12,4.1,1.06,-1.5711985212168051,-1.06,0.2881452687090678
9.81,16.7,4.52,5.0,-4.079447971339545,-2.7521759925483904,0.7481381989692537
3.98,6.44,1.0,2.62,-1.0,-0.6746442194835919,0.18339201877934352
6.1,11.86,2.0,0.92,-2.0,-0.92,0.25008834642672834
4.47,2.22,4.34,0.33,-0.4891467094353996,-0.33,0.08970560252263036
3.87,2.59,3.9,1.63,-0.6444187160554264,-0.43475336171381707,0.11818124927659673
1.22,13.33,4.59,4.55,-0.3753329480947699,-0.2532162038138631,0.0688330670655024
2.57,18.02,0.25,0.75,-0.25,-0.16866105487088548,0.04584800469483569
5.04,5.8,4.01,4.66,-1.425260172194296,-0.9615435364310368,0.26138134026450566
9.17,22.31,3.22,1.36,-2.0158773479761978,-1.36,0.3696958164569027
7.85,5.15,4.83,0.13,-0.19269415826242386,-0.13,0.03533857069073209
5.74,2.3,2.1,3.21,-0.8980793165645932,-0.6058840195580587,0.1647005788887531
6.93,19.66,3.01,1.33,-1.971409465300209,-1.33,0.3615407616821098
8.9,20.3,0.88,4.15,-0.88,-0.5936869131455311,0.16138497652582154
9.73,15.97,1.48,3.07,-1.48,-0.9984734448356781,0.2714201877934273
3.49,16.93,2.77,4.65,-1.5114289591849979,-1.019676810474225,0.2771840080664976
6.22,5.43,3.65,1.57,-1.5687903097173892,-1.0583753140326604,0.28770362194054266
2.8,9.86,0.16,4.85,-0.16,-0.10794307511739838,0.02934272300469481
5.37,19.36,1.36,3.76,-1.36,-0.9175161384976472,0.24941314553990618
5.71,10.66,4.86,2.52,-2.2970190472741105,-1.5496706222871406,0.42125496025420184
6.61,0.48,1.58,4.45,-0.6853365867327972,-0.4623583666398648,0.12568526018427179
7.61,13.47,4.51,2.48,-3.124396518346627,-2.1078560504771344,0.5729893849667378
5.71,9.62,3.14,1.66,-2.1668416539434894,-1.4618471963691715,0.3973814652918665
3.92,24.16,0.65,0.62,-0.65,-0.43851874266430246,0.119204812206573
0.53,8.07,2.05,0.56,-0.025630374927767787,-0.017291384288215438,0.004700406200074787
5.54,14.62,3.78,4.88,-2.5360794937050506,-1.710951370578931,0.4650967381354629
6.23,2.88,0.53,3.91,-0.53,-0.3575614363262929,0.09719776995305122
6.54,4.13,1.34,3.78,-1.34,-0.9040232541079847,0.2457453051643193
5.7,14.67,1.13,3.18,-1.13,-0.7623479680164374,0.20723298122065734
7.73,22.14,3.71,2.92,-3.630706162289883,-2.449434925032233,0.6658425326969417
6.77,12.18,1.21,4.42,-1.21,-0.8163195055750933,0.22190434272300488
5.37,14.9,4.95,4.93,-2.4511084737692457,-1.6536261631556164,0.4495137312516959
5.9,0.95,2.04,4.69,-0.6596685497765116,-0.4450415738818212,0.1209779470687561
2.95,24.98,0.51,2.88,-0.51,-0.3440685519366173,0.09352992957746477
5.2,6.46,4.75,3.13,-1.5705622867238493,-1.05957076807714,0.28802858838098766
2.38,9.66,3.63,1.56,-0.9566181819570677,-0.6453769267102241,0.17543613959013135
8.81,4.23,1.4,0.81,-1.4,-0.81,0.22018647891917853
1.13,7.58,5.0,0.56,-0.32971956898602917,-0.22244340126703263,0.060467937387402665
2.21,6.86,3.13,3.75,-0.8716471620212589,-0.5880517192868981,0.15985313270636356
7.54,0.32,3.29,3.19,-0.8083921756702764,-0.5453771083916901,0.14825267306159723
5.22,9.54,4.01,1.79,-2.03416084920266,-1.3723348584143629,0.3730488646571781
2.38,7.82,2.25,1.15,-0.9566181819570675,-0.6453769267102112,0.17543613959013138
6.11,22.12,3.02,2.29,-2.8209823252545285,-1.9031594189983034,0.5173456435692726
7.99,18.73,1.9,3.06,-1.9,-1.2818240170188056,0.34844483568075174
7.33,6.21,1.89,0.62,-1.89,-0.62,0.16853779867887939
9.88,2.24,0.93,2.45,-0.93,-0.62741912411973,0.17055457746478875
8.67,8.96,3.87,3.41,-2.628432559579211,-1.7732568326225193,0.4820335533265867
6.42,21.14,0.17,4.65,-0.17,-0.1146895173122504,0.031176643192488116
8.31,23.45,3.99,4.41,-3.9206072891297032,-2.6450150444765126,0.7190080855945027
2.11,8.05,1.64,0.63,-0.8216642091178414,-0.5543310090378806,0.150686658068853
7.32,3.49,0.36,3.9,-0.36,-0.24287191901406793,0.06602112676056357
9.06,19.13,4.14,3.02,-4.14,-2.793027068661976,0.759242957746479
8.89,12.47,4.94,0.61,-4.94,-0.61,0.16581944708728671
8.11,16.07,2.95,3.66,-2.95,-1.9902004474765211,0.541006455399061
8.42,21.59,0.96,1.07,-0.96,-0.6476584507042257,0.176056338028169
4.81,18.97,2.48,2.82,-2.1712039375101053,-1.464790185761159,0.39818147328163617
1.2,19.44,3.81,1.61,-0.36519664162616056,-0.24637780324789896,0.06697414935925775
3.35,5.57,4.09,3.76,-1.0690957505689087,-0.7212592681957649,0.19606362796524887
6.13,6.05,0.94,0.35,-0.94,-0.35,0.09514230570582095
0.55,4.76,0.59,2.82,-0.035766681396375566,-0.02412978485418089,0.006559323906319299
3.65,11.18,3.01,3.33,-1.5914016838304659,-1.073629946872646,0.2918503674865145
6.52,6.6,4.07,4.6,-1.8292709296666976,-1.234107058568953,0.33547368868594146
3.23,0.52,4.51,4.63,-0.13181291919315566,-0.08892682398692282,0.024173437352031195
9.15,5.5,4.32,0.44,-0.6521956125805397,-0.44,0.11960747003017512
2.68,24.33,1.23,0.75,-1.1065670406673176,-0.7465390574572559,0.2029355635026625
8.58,3.03,0.58,1.68,-0.58,-0.3912936473004463,0.10636737089201989
6.39,17.8,4.42,2.75,-2.960934593384096,-1.997577407695515,0.543011772554302
3.99,9.03,4.25,3.65,-1.6624042547873243,-1.121531420937142,0.3048716723128163
9.06,24.1,1.57,2.7,-1.57,-1.0591914245891567,0.28792546948356856
6.36,4.18,0.36,4.35,-0.36,-0.24287191901408367,0.06602112676056339
5.4,14.31,2.82,3.8,-2.4661033596402664,-1.6637423762303254,0.45226367364294806
1.54,15.39,2.4,4.5,-0.5367613775683635,-0.36212296061853916,0.09843775263504324
5.24,23.58,1.83,4.84,-1.83,-1.2345989216549025,0.3356073943661974
8.76,14.65,1.83,1.94,-1.83,-1.2345989216549258,0.3356073943661973
7.75,14.56,2.07,3.22,-2.07,-1.3965135343309878,0.3796214788732395
7.36,0.67,0.54,0.56,-0.54,-0.3643078785211254,0.09903169014084512
2.4,10.73,4.04,1.82,-0.9666147725377515,-0.652121068760021,0.1772694345176334
9.62,2.62,0.95,3.65,-0.95,-0.6409120085094124,0.17422241784037526
5.06,19.15,4.33,1.33,-1.9714094653002336,-1.33,0.3615407616821145
6.86,15.23,4.32,2.21,-3.156940866679283,-2.1298119069566295,0.5789577587073218
0.61,14.4,4.8,0.17,-0.06617560080220225,-0.04464498655205695,0.012136077025051888
2.48,7.97,3.85,1.68,-1.0066011348604857,-0.6790976369592275,0.18460261422764193
2.47,16.25,0.33,0.94,-0.33,-0.2226325924295919,0.06051936619718336
4.14,8.95,1.8,0.63,-1.8,-0.63,0.17125615027047628
3.67,19.97,2.13,2.97,-1.6013982744111497,-1.0803740889224394,0.2936836624140167
1.72,1.84,4.41,1.72,-0.13526091149295152,-0.0912529920608026,0.02480577162062639
3.57,21.95,3.57,3.81,-1.5514153215077333,-1.046653378673419,0.2845171877765063
6.85,2.73,4.79,4.55,-1.1668387623421579,-0.7872010260834971,0.21398891621591812
2.44,20.12,2.11,3.45,-0.9866079536991219,-0.6656093528596322,0.18093602437263887
1.74,13.51,0.72,2.73,-0.6367272833751978,-0.429564381116553,0.11677070191006418
2.51,11.37,3.37,4.4,-1.0215960207315102,-0.6892138500339356,0.187352556618895
1.74,22.34,2.01,4.23,-0.6367272833751978,-0.429564381116553,0.11677070191006418
5.17,21.57,3.35,2.59,-2.351142567962407,-1.5861847426576021,0.43118078197667403
3.19,24.23,4.02,1.97,-1.3614801004747463,-0.9185146797271999,0.24968458415396622
1.75,19.51,4.95,1.47,-0.64172557866554,-0.43293645214145526,0.11768734937381532
9.17,3.22,4.77,3.75,-1.6483409379515144,-1.1120436855270852,0.30229257224756356
3.53,7.69,3.25,3.01,-1.3795187654342307,-0.930684360769328,0.252992731336972
9.2,19.18,2.75,4.65,-2.75,-1.855271603579788,0.5043280516431937
5.97,21.26,4.22,4.6,-2.7510061911897443,-1.855950424649679,0.5045125790767578
0.77,14.64,2.4,2.5,-0.14726605255107253,-0.09935219107974555,0.027007418675005973
4.65,20.95,1.66,2.37,-1.66,-1.1199094043427276,0.30443075117370927
2.09,6.37,3.34,0.67,-0.8116676185371574,-0.5475868669880852,0.1488533631413508
1.96,13.25,0.31,0.72,-0.31,-0.2091397080399056,0.05685152582159622
8.65,21.17,1.8,1.81,-1.8,-1.2143595950704205,0.33010563380281693
9.37,0.74,2.94,3.03,-1.1947716260887078,-0.806045771143733,0.21911158048868587
7.9,23.8,1.84,2.25,-1.84,-1.2413453638497596,0.3374413145539903
6.75,24.19,4.46,3.37,-3.1408732238364014,-2.118971964591949,0.5760110812493402
8.58,2.22,1.95,0.16,-1.95,-0.16,0.04349362546552526
1.86,15.8,4.44,3.2,-0.6967068268592981,-0.47002923341537123,0.1277704714750767
6.67,2.69,3.36,2.33,-1.1290916491711536,-0.7617351543804625,0.20706639692839532
6.55,8.22,2.95,2.18,-2.1216471357322355,-1.4313569759056388,0.3890931513593485
5.63,3.76,2.04,1.93,-1.1663857969841072,-0.786895435623058,0.2139058459844681
7.39,17.69,4.55,3.2,-3.4607641224182677,-2.3347845101855835,0.6346765189294066
3.21,19.6,2.54,1.05,-1.371476691055431,-0.925258821777,0.25151787908146844
7.5,3.4,0.97,3.82,-0.97,-0.6544048928990591,0.1778902582159625
7.72,19.79,1.54,4.35,-1.54,-1.0389520980047013,0.28242370892018764
7.25,20.87,3.57,2.94,-3.3907879883534844,-2.287575515837,0.6218434544368922
1.18,17.8,3.48,1.63,-0.3550603351575513,-0.23953940268193555,0.06511523165301338
7.38,13.81,2.84,1.9,-2.84,-1.9,0.516486802403022
1.26,5.5,3.87,1.43,-0.39560556103198696,-0.26689300494578405,0.07255090247799052
9.28,15.03,4.02,4.88,-3.7377323138466725,-2.5216394995135816,0.6854702746931269
8.62,13.99,1.88,2.46,-1.88,-1.2683311326290911,0.3447769953051637
8.43,21.35,4.24,3.03,-3.980586832613807,-2.6854798967753144,0.7300078551595165
4.82,7.85,0.12,3.85,-0.12,-0.0809573063379798,0.02200704225352107
2.84,8.31,4.23,0.36,-1.5230266126620848,-0.36,0.09786065729741443
9.28,0.13,4.7,2.33,-1.0600899262945602,-0.7151835409073796,0.1944120316708027
1.11,16.89,4.49,2.25,-0.31958326251742164,-0.2156050007010817,0.05860901968115873
6.94,24.49,1.28,4.12,-1.28,-0.8635446009389668,0.23474178403755888
3.02,10.72,1.48,2.29,-1.2765090805389385,-0.8611894723038791,0.2341015772701986
6.41,14.64,1.54,4.74,-1.54,-1.0389520980046965,0.2824237089201836
3.98,5.5,2.82,3.77,-1.184271299316027,-0.798961786383855,0.21718590436400145
4.14,23.28,0.54,3.12,-0.54,-0.3643078785211257,0.09903169014084513
3.49,1.86,1.15,3.18,-0.4380175012363625,-0.29550597524174876,0.08032891381241974
3.52,3.54,2.38,2.03,-0.7554528637532156,-0.5096619076234128,0.138544025776338
9.72,24.75,2.11,0.83,-1.230278087367772,-0.83,0.2256231821023648
9.12,19.86,2.61,1.89,-2.61,-1.7608214128521376,0.478653169014085
4.54,22.56,1.0,4.05,-1.0,-0.6746442194835682,0.18339201877934277
2.88,2.29,2.57,2.87,-0.4205492095326738,-0.28372109321960326,0.07712536853225384
4.58,11.51,2.99,2.68,-2.056243145832245,-1.387232552188435,0.3770985816153638
1.41,5.01,0.79,3.5,-0.4716278595465523,-0.3181810091904963,0.08649278527482254
5.33,10.8,4.01,1.7,-2.219413293557778,-1.4973143491437442,0.407022684411271
5.72,1.95,3.75,3.51,-0.8260578246343065,-0.5572951363487197,0.15149241208815847
8.04,22.12,3.81,4.24,-3.7856533162904804,-2.553969126804155,0.6942586040732247
3.52,8.65,4.73,4.58,-1.4971791017138414,-1.0100632265028502,0.27457069793754435
5.53,9.23,4.34,1.68,-2.0729637260608236,-1.3985129949860375,0.38016500257864394
1.62,16.02,0.31,1.96,-0.31,-0.20913970803990015,0.05685152582159635
8.1,7.45,4.66,4.78,-2.2598613422359692,-1.5246023913738804,0.4144405337140496
8.18,24.69,2.7,2.89,-2.7,-1.821539392605636,0.4951584507042252
8.38,12.37,2.09,3.11,-2.09,-1.410006418720655,0.38328931924882637
6.61,18.8,3.37,3.75,-3.070897089771614,-2.0717629702433373,0.5631780167568249
6.78,12.06,0.76,3.95,-0.76,-0.5127296068075257,0.13937793427230055
9.67,15.35,0.38,2.84,-0.38,-0.25636480340375084,0.06968896713615025
2.84,9.3,2.35,3.9,-1.1865397653127845,-0.8004921938556608,0.2176019229226796
5.08,11.92,1.58,2.75,-1.58,-1.0659378667840758,0.2897593896713616
2.56,6.6,3.81,1.78,-1.0002519367882907,-0.6748141871814636,0.1834382219755521
0.61,8.66,3.23,4.09,-0.06617560080220246,-0.04464498655205687,0.012136077025051857
9.62,18.68,2.2,1.57,-2.2,-1.4842172828638527,0.4034624413145539
1.38,15.73,2.6,3.42,-0.4564233998436388,-0.30792340834155063,0.08370440871545608
2.45,8.16,1.53,4.01,-0.9916062489894598,-0.6689814238845166,0.1818526718363887
1.8,15.25,0.35,2.79,-0.35,-0.23612547681924612,0.06418720657276991
0.73,4.48,0.65,1.8,-0.12699343961385517,-0.08567538994782344,0.023289583262517486
3.5,20.68,1.21,0.52,-0.7707766330497301,-0.52,0.14135428276293482
6.07,17.22,1.54,3.05,-1.54,-1.0389520980046785,0.28242370892018787
7.78,8.75,2.67,0.82,-2.67,-0.82,0.22290483051077728
9.74,18.23,2.97,3.53,-2.97,-2.0036933318662014,0.544674295774648
7.13,19.11,0.43,2.12,-0.43,-0.29009701437793617,0.07885856807511739
3.02,1.86,2.12,3.12,-0.35995647119872015,-0.24284255255991893,0.06601314392582174
1.87,7.7,3.23,2.94,-0.7017051221496421,-0.4734013044402692,0.1286871189388282
8.7,19.8,4.83,3.03,-4.115540805453034,-2.7765258144476443,0.7547573366807944
7.01,21.53,4.22,3.62,-3.270828901385283,-2.2066458112393534,0.5998439153068669
5.05,6.9,4.4,3.91,-1.621949619911128,-1.0942389353665862,0.2974526151538895
8.4,3.61,1.64,2.18,-1.5970048640389514,-1.0774101000110154,0.2928779460165331
8.4,22.33,1.5,3.46,-1.5,-1.0119663292253491,0.27508802816901406
0.87,10.3,2.48,3.85,-0.19794758489411615,-0.1335441939095484,0.036302007206227296
8.93,8.5,2.69,3.27,-2.592993019450054,-1.749347751733223,0.4755342245176889
3.35,24.64,4.39,1.55,-1.4414528251202146,-0.9724678161256083,0.264350943573983
5.13,5.85,2.62,3.45,-1.4500678502847093,-0.9782798930535416,0.2659308704307349
0.95,21.77,3.01,4.95,-0.2384928107685512,-0.16089779617338526,0.04373767803120431
3.42,22.13,2.64,2.07,-1.4764408921526055,-0.9960723132999119,0.2707674758202406
9.06,2.42,2.42,3.3,-1.4730433443853639,-0.9937801773383352,0.27014439267630674
6.12,6.68,2.86,3.57,-1.7725676654600484,-1.1958525291461013,0.325074762591705
5.89,17.14,1.35,4.18,-1.35,-0.9107696963028363,0.24757922535211305
4.55,24.68,0.21,1.96,-0.21,-0.1416752860915461,0.038512323943661976
1.89,13.93,1.29,3.71,-0.7117017127303232,-0.48014544649006824,0.13052041386632984
8.83,5.35,0.89,4.39,-0.89,-0.6004333553403712,0.16321889671361506
3.68,10.92,1.18,2.18,-1.18,-0.7960801789906147,0.2164025821596245
2.39,16.68,2.54,3.96,-0.9616164772474105,-0.6487489977351197,0.1763527870538827
3.2,12.69,1.37,4.68,-1.3664783957650892,-0.9218867507520976,0.2506012316177174
5.27,4.42,1.44,0.51,-1.44,-0.51,0.13863593117133516
1.8,19.87,1.65,1.2,-0.6667170551172482,-0.4497968072659603,0.1222705866925705
9.7,20.08,3.19,3.52,-3.19,-2.1521150601526555,0.5850205399061037
9.91,14.87,0.6,0.42,-0.6,-0.40478653169015477,0.11003521126760567
6.7,16.47,3.77,0.63,-3.77,-0.63,0.17125615027047575
9.45,13.82,3.28,0.27,-3.28,-0.27,0.07339549297306858
9.61,14.11,2.86,4.72,-2.86,-1.9294824677230011,0.5245011737089206
9.3,5.59,4.66,3.71,-2.135127709404825,-1.4404515670091576,0.3915653809794648
7.04,5.33,4.2,4.24,-1.696372654182359,-1.1444480052341024,0.3111012056525748
6.39,23.04,4.08,1.19,-1.7638926794791518,-1.19,0.3234838393997859
8.01,23.83,0.77,4.9,-0.77,-0.5194760490023558,0.14121185446009415
7.37,13.28,3.29,3.53,-3.040532236104784,-2.0512774972415397,0.5576093449429256
5.0,14.93,4.25,1.63,-2.2661715480265947,-1.5288595352342846,0.4155977750929061
5.28,0.31,3.47,1.06,-0.4310720324128977,-0.29082025484836654,0.07905517026351538
4.86,5.33,0.22,2.47,-0.22,-0.14842172828637815,0.04034624413145548
4.31,10.69,1.12,4.74,-1.12,-0.7556015258215946,0.20539906103286393
4.77,24.72,3.25,0.72,-1.067229184222684,-0.72,0.1957213145948291
4.63,11.76,4.03,4.59,-2.0812346222839535,-1.40409290731294,0.38168181893411757
0.91,7.92,1.56,4.98,-0.2182201978313334,-0.147220995041471,0.04001984261871579
5.64,22.01,2.19,3.64,-2.19,-1.477470840669023,0.40162852112676034
2.94,22.8,2.33,4.04,-1.2365227182162046,-0.8342129041046661,0.22676839756019018
2.63,17.37,2.09,0.25,-1.993243129366343,-0.25,0.06795878978987199
4.19,13.8,0.84,1.0,-0.84,-0.5667011443662123,0.15404929577464782
4.7,8.63,2.26,2.36,-1.7900782367077432,-1.207665934818221,0.3282860616027993
1.49,4.61,4.26,0.9,-0.48329748058110367,-0.3260538515650132,0.08863290063473919
6.69,10.52,4.84,0.42,-0.6225503574632717,-0.42,0.11417076684699129
8.32,12.34,0.13,1.39,-0.13,-0.08770374853288472,0.023840962441314437
4.14,7.92,1.88,4.59,-1.5610160926740502,-1.0531304834433743,0.2862778925825357
3.67,10.53,3.83,3.99,-1.601398274411153,-1.0803740889224447,0.2936836624140166
0.93,17.63,2.46,0.76,-0.2283565042999426,-0.15405939560743437,0.04187876032496013
2.72,1.22,1.87,1.35,-0.184507889179882,-0.12447718088431577,0.03383727427741389
3.88,14.55,3.69,3.07,-1.7063624755083229,-1.1511875804453735,0.31293325915278847
6.82,21.65,4.38,4.32,-3.175861290868791,-2.142576461766242,0.5824276134955971
1.62,6.35,2.56,1.86,-0.5767477398910974,-0.38909952881774607,0.10577093234505162
1.4,7.26,4.88,1.8,-0.46655970631224764,-0.3147618089075077,0.08556332642170038
4.25,0.26,3.63,2.13,-0.25018786609743576,-0.1687877976475564,0.0458824578377044
1.12,24.22,3.91,3.66,-0.324651415751725,-0.2190242009840501,0.05953847853428076
9.58,10.25,3.62,1.11,-3.62,-1.11,0.30173702666703306
7.0,0.45,0.72,2.18,-0.72,-0.48574383802816556,0.13204225352112653
1.09,4.61,3.11,3.33,-0.3094469560488122,-0.20876660013511483,0.05675010197491423
4.19,8.23,4.58,1.01,-1.4970853834235065,-1.01,0.27455351075108364
3.25,22.47,1.72,2.7,-1.3914698722167984,-0.9387471058766031,0.25518446893647284
6.27,14.99,4.21,1.48,-2.193748878679968,-1.48,0.402316035556039
5.82,19.46,2.5,4.17,-2.5,-1.6866105487089127,0.45848004694835665
1.4,18.37,4.72,1.73,-0.4665597063122469,-0.31476180890750843,0.08556332642170028
3.73,2.18,3.24,2.81,-0.5406896490614992,-0.36477314627394103,0.09915816627448289
0.5,18.83,4.16,4.54,-0.010425915224853621,-0.007033783439273584,0.0019120296407083757
5.5,11.37,4.39,2.05,-2.333318512722073,-1.574159846821946,0.4279119925033145
6.59,15.42,1.92,0.53,-0.7855992606083596,-0.53,0.144072634354527
4.2,7.1,2.36,1.27,-1.4733966933169,-0.9940185621524501,0.2702091940501945
1.0,2.91,1.66,0.16,-0.1454021696230756,-0.09809473323657003,0.026665597422072394
2.28,19.71,1.25,0.64,-0.9066352290536503,-0.6116562164612052,0.16626966495262088
9.5,15.6,0.39,0.4,-0.39,-0.26311124559861976,0.0715228873239443
6.16,13.55,0.44,1.2,-0.44,-0.29684345657274314,0.08069248826291038
9.3,14.34,2.26,1.33,-2.26,-1.33,0.36154076168211574
1.42,10.13,4.62,0.34,-0.47669601278085794,-0.32160020947347095,0.08742224412794496
9.91,5.27,2.1,0.32,-2.1,-0.32,0.08698725093103832
5.89,12.14,3.37,2.76,-2.5273328970129074,-1.70505052968042,0.46349268211064093
4.04,18.47,0.22,2.75,-0.22,-0.14842172828639288,0.04034624413145608
1.23,10.96,3.98,0.8,-0.3804011013290732,-0.2566354040968465,0.06976252591862413
9.36,22.22,2.13,0.13,-2.13,-0.13,0.03533857069073858
7.92,22.03,0.96,4.59,-0.96,-0.6476584507042092,0.17605633802816906
9.15,11.84,4.01,2.28,-3.223816833749064,-2.1749293915626198,0.5912222773160697
5.68,8.06,0.88,3.76,-0.88,-0.5936869131455581,0.16138497652582154
3.4,14.73,1.31,4.25,-1.31,-0.8837839275234778,0.24024354460093908
3.73,14.58,1.21,0.3,-1.21,-0.3,0.08155054774784566
1.82,1.25,2.4,2.97,-0.04091787067736973,-0.027605004926065376,0.007504010907674857
6.32,2.71,4.45,4.6,-1.074886794657585,-0.7251661626149608,0.19712565923151146
3.32,15.44,2.51,4.72,-1.4264579392491796,-0.9623516030509363,0.26160100118272894
5.14,24.0,1.08,1.79,-1.08,-0.7286157570422175,0.1980633802816902
7.84,19.61,3.69,4.31,-3.6856874104836437,-2.486527706306162,0.6759256547982037
7.06,15.94,2.35,2.39,-2.35,-1.5854139157863782,0.430971244131456
4.12,15.54,2.09,0.82,-1.21545545980916,-0.82,0.2229048305107762
1.15,23.12,0.22,0.62,-0.22,-0.14842172828638894,0.040346244131455405
4.51,6.65,2.09,0.68,-2.09,-0.68,0.18484790822844888
1.4,20.04,3.82,0.61,-0.46655970631224714,-0.3147618089075047,0.08556332642170034
6.71,15.27,3.6,2.42,-3.1208800426750316,-2.105483680492344,0.5723444913943355
2.77,16.63,1.92,1.17,-1.1515516982803942,-0.7768876966813633,0.2111853906764221
4.15,19.11,2.43,1.57,-1.8413164483475521,-1.2422334981177148,0.33768274067406706
8.34,22.05,2.22,1.94,-2.22,-1.4977101672535742,0.4071302816901409
6.17,1.54,3.49,3.93,-0.8203202634323163,-0.5534243238498514,0.15044018915645507
4.03,4.45,0.24,3.22,-0.24,-0.16191461267605878,0.04401408450704225
2.76,11.65,1.99,0.96,-1.146553402990054,-0.773515625656452,0.2102687432126714
5.13,11.54,3.16,1.33,-2.7350705412238048,-1.33,0.36154076168211585
2.22,20.38,3.54,3.88,-0.8766454573115995,-0.5914237903118098,0.16076978017011453
1.32,5.68,2.92,4.3,-0.4260144804378124,-0.28740820664366784,0.07812765559672326
8.93,20.81,0.31,4.12,-0.31,-0.20913970803988927,0.05685152582159662
